,Latitude,Longitude,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME,x_mercator,y_mercator
534,-36.43756848,145.79037639999999,1535,T20100032833,ABS to receive accident,Finished,16-08-2010,09.05.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100,Yes,235863,145.79038,-36.43757,Non-Intersection,BENALLA,NORTH EASTERN REGION,2570859.353,2562111.76,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,BENALLA,NORTH EASTERN REGION,A,A,Arterial Highway,Arterial Highway,Undivided,Undivided,Country,-4056211.5689386358,16229310.463407688
535,-37.80424328,145.1013256,1536,T20100032835,ABS to receive accident,Finished,16-08-2010,08.55.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Cross intersection,Serious injury accident,60,Yes,39225,145.10133000000002,-37.80424,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2508922.8030000003,2410746.786,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4208349.111754634,16152605.67922099
536,-37.27530498,146.1487502,1537,T20100032839,ABS to receive accident,Finished,16-08-2010,09.00.00,No,Vehicle overturned (no collision),Monday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Day,Yes,Not at intersection,Serious injury accident,100,No,235867,146.14875,-37.2753,Non-Intersection,MANSFIELD,NORTH EASTERN REGION,2601865.571,2468836.5130000003,2,2,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country,Country,MANSFIELD,NORTH EASTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country,-4149467.969537575,16269204.45233734
537,-38.05841675,145.6200899,1538,T20100032844,ABS to receive accident,Finished,16-08-2010,10.00.00,No,No collision and no object struck,Monday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,Not at intersection,Serious injury accident,Not known,No,235871,145.62009,-38.05842,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2554421.399,2382362.812,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country,Country,CARDINIA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4236643.573008194,16210354.25693872
538,-37.853644700000004,145.05239780000002,1539,T20100032854,ABS to receive accident,Finished,16-08-2010,10.52.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60,No,235874,145.0524,-37.853640000000006,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2504611.168,2405267.3019999997,7,3,0,0,3,4,4,3,0,2,5,0,0,0,0,0,0,0,0,0,No,0,5,0,5,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,STONNINGTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4213848.4526734995,16147159.06143936
539,-37.24257597,144.45448069999998,1540,T20100032864,ABS to receive accident,Finished,16-08-2010,12.20.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50,No,51829,144.45448000000002,-37.24258,Intersection,MACEDON RANGES,NORTHERN REGION,2451604.284,2472944.284,3,2,0,0,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Other Towns,Other Towns,MACEDON RANGES,NORTHERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Country,-4145824.592810206,16080599.234330762
540,-37.78756086,145.16227519999998,1541,T20100032869,ABS to receive accident,Finished,16-08-2010,08.28.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,60,No,235876,145.16228,-37.78756,Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2514293.219,2412590.874,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,1,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4206492.033255035,16159390.557657043
541,-37.87423959,144.99097700000002,1542,T20100032879,ABS to receive accident,Finished,30-07-2010,08.00.00,No,Collision with vehicle,Friday,LEFT TURN SIDESWIPE,No,Day,No,Not at intersection,Other injury accident,60,No,235878,144.99098,-37.87424,Non-Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2499206.168,2402982.715,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro,-4216141.065341243,16140321.729259241
542,-38.15419923,145.1845695,1543,T20100032881,ABS to receive accident,Finished,16-08-2010,08.30.00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,T intersection,Other injury accident,80,No,43549,145.18457,-38.1542,Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2516177.996,2371892.294,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,FRANKSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4247306.029908711,16161872.34778064
543,-38.36332016,143.45291459999999,1544,T20100032888,ABS to receive accident,Finished,15-08-2010,14.20.00,No,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,100,Yes,235342,143.45291,-38.36332,Non-Intersection,COLAC OTWAY,SOUTH WESTERN REGION,2364777.049,2347594.411,27,3,1,1,1,24,10,16,0,26,1,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,1,Country,Country,COLAC OTWAY,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country,-4270585.265350526,15969105.406082958
544,-37.8813827,145.28448269999998,1545,T20100032889,ABS to receive accident,Finished,16-08-2010,13.48.00,No,Collision with vehicle,Monday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,60,No,238328,145.28448,-37.88138,Non-Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2525026.1180000002,2402152.544,3,1,0,1,0,2,3,0,0,0,3,0,0,0,0,0,0,0,1,1,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,KNOX,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4216936.232709123,16172994.634328162
545,-37.99892236,145.2840993,1546,T20100032900,ABS to receive accident,Finished,16-08-2010,16.21.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,100,No,235880,145.2841,-37.99892,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2524953.458,2389106.576,4,1,0,0,1,3,3,1,0,0,4,0,0,0,0,0,0,0,0,3,No,0,4,0,4,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Undivided,Undivided,Metro,-4230020.687808338,16172951.954435395
546,-37.94581505,145.20589909999998,1547,T20100032904,ABS to receive accident,Finished,16-08-2010,18.00.00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),Yes,Dusk/Dawn,Yes,Not at intersection,Other injury accident,100,No,277334,145.2059,-37.94582,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2518097.621,2395018.887,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,1,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Undivided,Undivided,Metro,-4224108.809101737,16164246.74799146
547,-37.67929436,145.014016,1548,T20100032926,ABS to receive accident,Finished,16-08-2010,15.40.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60,No,37644,145.01402,-37.67929,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2501236.298,2424618.777,3,2,0,0,2,1,1,2,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4194439.861605065,16142886.419007625
548,-37.8442838,144.8826166,1549,T20100032938,ABS to receive accident,Finished,21-07-2010,09.00.00,No,Fall from or in moving vehicle,Wednesday,FELL IN/FROM VEHICLE,Yes,Day,Yes,Not at intersection,Serious injury accident,50,No,236200,144.88262,-37.84428,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2489668.617,2406301.1580000003,2,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,No,1,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4212806.4020521315,16128259.104709083
549,-38.09660825,145.8368046,1550,T20100032941,ABS to receive accident,Finished,16-08-2010,05.20.00,Yes,Collision with vehicle,Monday,RIGHT THROUGH,No,Dark No street lights,Yes,Multiple intersection,Other injury accident,80,No,53823,145.8368,-38.09661,Non-Intersection,BAW BAW,EASTERN REGION,2573403.403,2377978.16,4,3,0,0,3,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Other Towns,Other Towns,BAW BAW,"EASTERN REGION,EASTERN REGION",C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country,-4240895.031340825,16234478.826990137
550,-37.8090119,145.22290230000002,1551,T20100032942,ABS to receive accident,Finished,16-08-2010,01.00.00,Yes,Struck Pedestrian,Monday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,50,No,236428,145.2229,-37.80901,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2519627.673,2410199.301,3,2,0,1,1,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,No,1,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4208879.952104821,16166139.535557318
551,-37.72747779,144.9502053,1552,T20100032946,ABS to receive accident,Finished,16-08-2010,23.58.00,Yes,Collision with vehicle,Monday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,60,No,47285,144.95021,-37.72748,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2495610.591,2419270.21,3,3,0,1,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4199803.616497338,16135783.044376465
552,-37.87028176,144.76074609999998,1553,T20100032947,ABS to receive accident,Finished,28-07-2010,19.30.00,Yes,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark No street lights,No,Multiple intersection,Other injury accident,40,No,54809,144.76075,-37.87028,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2478949.579,2403395.58,2,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,M,M,Freeway,"Freeway,Arterial Other",Undivided,Undivided,Metro,-4215700.481720996,16114692.54270636
553,-37.90429791,145.0427947,1554,T20100032950,ABS to receive accident,Finished,17-08-2010,03.55.00,Yes,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,70,Yes,129243,145.04279,-37.9043,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2503763.539,2399645.708,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro,-4219487.142217743,16146090.049237318
554,-37.720570200000004,144.89156359999998,1555,T20100032952,ABS to receive accident,Finished,16-08-2010,17.00.00,No,Collision with vehicle,Monday,LEFT REAR,No,Day,Yes,T intersection,Serious injury accident,60,No,62473,144.89156,-37.72057,Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2490440.437,2420032.54,4,1,0,1,0,3,2,1,0,1,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4199034.66709593,16129255.080193209
555,-37.79795216,145.136442,1556,T20100032957,ABS to receive accident,Finished,15-08-2010,13.35.00,No,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,60,Yes,235901,145.13644,-37.79795,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2512016.174,2411441.154,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Undivided,Undivided,Metro,-4207648.7874797145,16156514.818987481
556,-37.8739409,145.1669121,1557,T20100032963,ABS to receive accident,Finished,13-07-2010,19.30.00,Yes,Collision with a fixed object,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,No,Not at intersection,Other injury accident,70,Yes,93268,145.16691,-37.873940000000005,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2514684.826,2403003.031,3,1,0,0,1,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro,-4216107.815322538,16159906.735003904
557,-37.80297011,144.9972007,1558,T20100032964,ABS to receive accident,Finished,17-08-2010,08.07.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,40,No,36712,144.9972,-37.80297,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2499753.4869999997,2410892.835,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4208207.38311854,16141014.548374092
558,-38.12010956,145.14650869999997,1559,T20100032967,ABS to receive accident,Finished,16-08-2010,10.30.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80,No,235903,145.14651,-38.12011,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2512847.694,2375682.181,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,FRANKSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro,-4243511.185203,16157635.43890545
559,-37.7683124,144.9619091,1560,T20100032977,ABS to receive accident,Finished,17-08-2010,08.30.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,No,Not at intersection,Other injury accident,40,No,235904,144.96191000000002,-37.76831,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2496644.096,2414738.687,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4204349.30448928,16137085.905432811
560,-37.8962729,144.9947015,1561,T20100032979,ABS to receive accident,Finished,17-08-2010,08.48.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50,No,41157,144.9947,-37.89627,Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2499533.983,2400537.248,3,2,0,0,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BAYSIDE,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4218593.802190932,16140736.3387027
561,-37.795506200000005,144.949828,1562,T20100032981,ABS to receive accident,Finished,17-08-2010,10.40.00,No,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,60,No,235905,144.94983,-37.79551,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495581.308,2411720.069,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4207376.504458015,16135741.043532588
562,-37.83089063,144.8685846,1563,T20100032985,ABS to receive accident,Finished,17-08-2010,08.35.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,No,Cross intersection,Other injury accident,60,No,46253,144.86858,-37.830890000000004,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2488431.554,2407786.029,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4211315.481187624,16126697.06961427
563,-37.89363277,146.8714116,1564,T20100032993,ABS to receive accident,Finished,15-08-2010,10.30.00,No,No collision and no object struck,Sunday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Day,No,Not at intersection,Other injury accident,Not known,No,235906,146.87141,-37.89363,Non-Intersection,WELLINGTON,EASTERN REGION,2664592.167,2399212.49,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country,Country,WELLINGTON,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country,-4218299.904263705,16349650.751401292
564,-37.64249889,144.9438066,1565,T20100032997,ABS to receive accident,Finished,16-08-2010,14.40.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,70,No,235910,144.94381,-37.6425,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2495040.975,2428700.986,3,1,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HUME,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4190343.8086211653,16135070.744350724
565,-37.75987037,144.74939609999998,1566,T20100032998,ABS to receive accident,Finished,17-08-2010,12.15.00,No,Struck Pedestrian,Tuesday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,Yes,Day,Yes,Not at intersection,Other injury accident,40,No,238882,144.7494,-37.75987,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2477918.7090000003,2415647.234,2,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELTON,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4203409.542008419,16113429.066485858
566,-37.77058182,144.8299245,1567,T20100033001,ABS to receive accident,Finished,17-08-2010,11.45.00,No,Collision with vehicle,Tuesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,60,No,64055,144.82992,-37.770579999999995,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2485016.364,2414474.102,5,4,0,0,4,1,3,2,0,3,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4204601.935168075,16122393.446968257
567,-36.74847213,145.9885126,1568,T20100033010,ABS to receive accident,Finished,12-08-2010,10.00.00,No,Collision with a fixed object,Wednesday,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,No,Day,No,Not at intersection,Serious injury accident,100,No,285916,145.98851000000002,-36.748470000000005,Non-Intersection,BENALLA,NORTH EASTERN REGION,2588264.024,2527450.986,2,2,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,Country,Country,BENALLA,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4090821.204942406,16251366.884299403
568,-38.19928710000001,146.542855,1569,T20100033016,ABS to receive accident,Finished,17-08-2010,12.50.00,No,Struck Pedestrian,Tuesday,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,No,Day,Yes,T intersection,Serious injury accident,50,No,242502,146.54285,-38.199290000000005,Intersection,LATROBE,EASTERN REGION,2635148.326,2365807.776,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,Small Provincial Cities,Small Provincial Cities,LATROBE,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country,-4252325.188638064,16313075.997992525
569,-37.88639617,144.67768619999998,1570,T20100033023,ABS to receive accident,Finished,17-08-2010,07.45.00,No,Collision with vehicle,Tuesday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Day,No,T intersection,Other injury accident,50,No,235912,144.67768999999998,-37.8864,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2471647.751,2401585.4930000002,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4217494.32963663,16105446.356933022
570,-38.17674514,145.2869043,1571,T20100033024,ABS to receive accident,Finished,17-08-2010,12.20.00,No,Collision with vehicle,Tuesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,80,No,237636,145.2869,-38.17675,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2525140.346,2369367.37,3,3,0,2,1,0,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Country,Country,CASEY,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4249815.829129382,16173264.20560707
571,-38.01532086,145.3282022,1572,T20100033026,ABS to receive accident,Finished,17-08-2010,12.40.00,No,Collision with vehicle,Tuesday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,70,No,229680,145.3282,-38.01532,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2528820.8880000003,2387273.9480000003,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4231846.160478111,16177861.4668059
