Latitude,Longitude,Latitude_met,Longitude_met,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
-38.03567889,145.2671583,16171066.09,-4584467.27,1444,T20100032417,1,Finished,13-08-2010,10.24.00,No,Collision with vehicle,Friday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,60,No,43287,145.26716,-38.03568,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2523454.028,2385031.021,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.98767382,145.1178848,16154449.04,-4577684.683,1445,T20100032421,1,Finished,12-08-2010,20.15.00,Yes,Collision with vehicle,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),No,Dark Street lights on,No,T intersection,Serious injury accident,80,No,70662,145.11788,-37.98767,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2510355.803,2390385.942,3,3,0,1,2,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,Yes,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,KINGSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-37.84724398,144.8094147,16120110.31,-4557868.928,1446,T20100032425,1,Finished,13-08-2010,06.45.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,80,No,39892,144.80941,-37.84724,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2483226.494,2405962.191,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.7964699,145.1265499,16155413.64,-4550713.6,1447,T20100032426,1,Finished,12-08-2010,17.30.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,No,Not at intersection,Other injury accident,60,No,239028,145.12655,-37.79647,Non-Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2511145.215,2411606.868,7,1,0,0,1,6,2,5,0,3,4,0,0,0,0,0,0,0,0,0,No,0,4,0,4,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.8862622,145.0220916,16143785.39,-4563370.913,1448,T20100032427,1,Finished,13-08-2010,12.30.00,No,Struck Pedestrian,Friday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,60,No,235422,145.02209,-37.88626,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2501943.29,2401648.133,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.82745953,145.2834133,16172875.59,-4555080.223,1449,T20100032429,1,Finished,05-08-2010,17.50.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,70,No,89220,145.28341,-37.82746,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2524949.864,2408137.686,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.79884041,145.1421773,16157153.27,-4551047.554,1450,T20100032431,1,Finished,13-08-2010,07.25.00,No,Vehicle overturned (no collision),Friday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Multiple intersection,Serious injury accident,60,No,122018,145.14218,-37.79884,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2512521.126,2411341.831,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,"Freeway,Arterial Other",Undivided,Undivided,Metro
-37.68430545,144.5681911,16093257.42,-4534924.253,1451,T20100032432,1,Finished,11-08-2010,14.30.00,No,Collision with vehicle,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,No,Cross intersection,Serious injury accident,60,No,997,144.56819,-37.68431,Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2461914.366,2423976.355,3,1,0,1,0,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Small Provincial Cities,Small Provincial Cities,MELTON,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.81218543,145.2475395,16168882.14,-4552927.783,1452,T20100032433,1,Finished,13-08-2010,09.06.00,No,Struck Pedestrian,Friday,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,No,Day,Yes,T intersection,Other injury accident,50,No,39688,145.24754,-37.81219,Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2521796.182,2409841.722,2,1,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.76987059,145.2886642,16173460.12,-4546967.06,1453,T20100032441,1,Finished,13-08-2010,10.00.00,No,Collision with vehicle,Friday,PULLING OUT (OVERTAKING),No,Day,Yes,Cross intersection,Serious injury accident,50,No,54916,145.28866,-37.76987,Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2525431.501,2414527.866,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.16055202,146.2619791,16281809.04,-4602131.322,1454,T20100032448,1,Finished,13-08-2010,14.30.00,No,Collision with a fixed object,Friday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Other injury accident,80,Yes,236269,146.26198,-38.16055,Non-Intersection,LATROBE,EASTERN REGION,2610603.249,2370469.69,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,No,0,1,0,1,0,0,Country,Country,LATROBE,"EASTERN REGION,EASTERN REGION",C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-38.18568592,146.247362,16280181.87,-4605690.317,1455,T20100032450,1,Finished,13-08-2010,11.55.00,No,Struck Pedestrian,Friday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,Yes,Not at intersection,Serious injury accident,110,No,236928,146.24736,-38.18569,Non-Intersection,LATROBE,EASTERN REGION,2609285.682,2367696.797,6,1,0,1,0,5,4,2,0,2,3,1,0,0,0,0,0,0,0,2,No,0,4,1,3,0,0,Small Provincial Cities,Small Provincial Cities,LATROBE,"EASTERN REGION,EASTERN REGION",M,M,Freeway,Freeway,Undivided,Undivided,Country
-38.1063213,145.2912035,16173742.79,-4594456.354,1456,T20100032464,1,Finished,13-08-2010,15.35.00,No,Struck Pedestrian,Friday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,60,No,235800,145.2912,-38.10632,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2525540.984,2377183.538,3,1,0,1,0,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-36.77125051,144.289845,16062272.07,-4407269.841,1457,T20100032465,1,Finished,10-08-2010,19.40.00,Yes,Collision with vehicle,Tuesday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Dark No street lights,No,T intersection,Other injury accident,50,No,235801,144.28984,-36.77125,Intersection,BENDIGO,NORTHERN REGION,2436608.751,2525145.37,2,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,BENDIGO,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-38.1465637,145.1649141,16159684.32,-4600151.088,1458,T20100032467,1,Finished,13-08-2010,15.24.00,No,Collision with a fixed object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,50,Yes,236417,145.16491,-38.14656,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2514456.623,2372743.035,2,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,FRANKSTON,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.3288686,145.1507401,16158106.48,-4485046.504,1459,T20100032477,1,Finished,13-08-2010,14.15.00,No,collision with some other object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Other injury accident,100,Yes,235802,145.15074,-37.32887,Non-Intersection,MITCHELL,NORTHERN REGION,2513357.805,2463496.688,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country,Country,MITCHELL,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.77032166,144.7748251,16116259.81,-4547030.583,1460,T20100032482,1,Finished,13-08-2010,15.45.00,No,Collision with vehicle,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,80,No,1246,144.77483,-37.77032,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2480162.057,2414492.899,6,1,0,0,1,5,1,1,0,4,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.82612559,144.9712778,16138128.82,-4554892.225,1461,T20100032489,1,Finished,13-08-2010,17.50.00,Yes,Struck Pedestrian,Friday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,Yes,T intersection,Other injury accident,60,No,36994,144.97128,-37.82613,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497471.436,2408322.494,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.894055,145.0561414,16147575.8,-4564470.129,1462,T20100032492,1,Finished,13-08-2010,15.00.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Unk.,No,Not at intersection,Other injury accident,60,No,235716,145.05614,-37.89406,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2504937.968,2400781.972,3,1,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.04077198,145.3437302,16179590.04,-4585187.128,1463,T20100032494,1,Finished,13-08-2010,17.30.00,Yes,Collision with vehicle,Friday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,Yes,Not at intersection,Other injury accident,70,No,235718,145.34373,-38.04077,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2530174.266,2384444.131,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.77747964,145.6045799,16208627.69,-4548038.665,1464,T20100032496,1,Finished,13-08-2010,16.15.00,Yes,Collision with vehicle,Friday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,80,No,45124,145.60458,-37.77748,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2553258.226,2413552.817,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Other Towns,Other Towns,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-37.72287871,145.0295545,16144616.16,-4540351.498,1465,T20100032499,1,Finished,13-08-2010,13.30.00,No,Struck Pedestrian,Friday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Yes,Day,No,Not at intersection,Other injury accident,70,No,235951,145.02955,-37.72288,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2502605.395,2419781.374,2,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-37.71370629,145.148564,16157864.23,-4539060.685,1466,T20100032502,1,Finished,13-08-2010,19.35.00,Yes,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,40,No,235724,145.14856,-37.71371,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2513098.321,2420789.541,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,NILLUMBIK,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.93799401,144.1224388,16043636.5,-4570670.145,1467,T20100032517,1,Finished,13-08-2010,20.25.00,Yes,Struck animal,Friday,STRUCK ANIMAL,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,100,No,235744,144.12244,-37.93799,Non-Intersection,GOLDEN PLAINS,SOUTH WESTERN REGION,2422859.29,2395550.995,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,GOLDEN PLAINS,SOUTH WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Undivided,Undivided,Country
-37.74275501,144.9797859,16139075.94,-4543149.19,1468,T20100032518,1,Finished,13-08-2010,04.15.00,Yes,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,T intersection,Serious injury accident,70,No,43403,144.97979,-37.74276,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2498218.482,2417575.646,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"MORELAND,DAREBIN",METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Arterial Other",Undivided,Undivided,Metro
-37.97440523,145.1856872,16161996.77,-4575810.761,1469,T20100032519,1,Finished,13-08-2010,22.00.00,Yes,Collision with vehicle,Friday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60,No,46876,145.18569,-37.97441,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2516314.896,2391849.197,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.79923774,144.957617,16136608.11,-4551103.531,1470,T20100032524,1,Finished,13-08-2010,06.20.00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60,No,286069,144.95762,-37.79924,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496267.475,2411306.252,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.86718532,145.095378,16151943.6,-4560680.506,1471,T20100032531,1,Finished,13-08-2010,18.10.00,Yes,Collision with vehicle,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,50,No,47214,145.09538,-37.86719,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2508392.053,2403761.501,5,1,0,0,1,4,0,5,0,3,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.84968763,144.8619368,16125957.04,-4558213.424,1472,T20100032539,1,Finished,13-08-2010,23.55.00,Yes,Collision with vehicle,Friday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Dark No street lights,Yes,Not at intersection,Other injury accident,50,No,235804,144.86194,-37.84969,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2487849.377,2405698.952,3,1,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.17046999,144.3476014,16068701.49,-4603535.574,1473,T20100032540,1,Finished,10-08-2010,12.55.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,60,No,204980,144.3476,-38.17047,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2442828.345,2369905.935,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,GEELONG,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.7057654,145.139651,16156872.04,-4537943.312,1474,T20100032548,1,Finished,13-08-2010,08.25.00,No,Collision with vehicle,Friday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,50,No,235806,145.13965,-37.70577,Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2512313.794,2421672.03,4,4,0,0,4,0,0,4,0,2,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,NILLUMBIK,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.82624733,145.099929,16152450.21,-4554909.382,1475,T20100032558,1,Finished,04-08-2010,22.20.00,Yes,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Dark Street lights unknown,No,T intersection,Other injury accident,80,No,39235,145.09993,-37.82625,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2508797.249,2408304.746,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"WHITEHORSE,BOROONDARA",METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.2687502,144.5246115,16088406.16,-4617461.078,1476,T20100032559,1,Finished,13-08-2010,21.45.00,Yes,Collision with vehicle,Friday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,50,No,73188,144.52461,-38.26875,Intersection,GEELONG,SOUTH WESTERN REGION,2458394.599,2359087.974,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Yes,0,4,0,4,0,0,Small Provincial Cities,Small Provincial Cities,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Country
-37.40144087,141.9105535,15797410.55,-4495211.166,1477,T20100032562,1,Finished,13-08-2010,23.30.00,Yes,Collision with a fixed object,Friday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Fatal accident,100,Yes,235299,141.91055,-37.40144,Non-Intersection,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,2226538.528,2451016.33,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country,Country,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.87229839,145.0247828,16144084.97,-4561401.532,1478,T20100032565,1,Finished,10-08-2010,10.25.00,No,Struck Pedestrian,Tuesday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,No,Not at intersection,Other injury accident,60,No,237136,145.02478,-37.8723,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2502180.426,2403197.922,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.92904006,145.0814434,16150392.4,-4569406.397,1479,T20100032566,1,Finished,14-08-2010,07.05.00,Yes,Collision with vehicle,Saturday,HEAD ON (NOT OVERTAKING),No,Day,Yes,T intersection,Other injury accident,60,No,42321,145.08144,-37.92904,Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2507160.113,2396897.306,2,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,No,1,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"KINGSTON,GLEN EIRA",METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-37.74527681,144.8086139,16120021.16,-4543504.2,1480,T20100032567,1,Finished,14-08-2010,11.10.00,No,No collision and no object struck,Saturday,OFF CARRIAGEWAY TO LEFT,No,Day,Yes,T intersection,Other injury accident,60,Yes,44974,144.80861,-37.74528,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2483133.261,2417279.002,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.85616859,145.3219402,16177164.38,-4559127.136,1481,T20100032572,1,Finished,13-08-2010,21.00.00,Yes,Collision with vehicle,Friday,OTHER SAME DIRECTION-MANOUEVRES NOT INCLUDED IN DCAs 130-137,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,50,No,235425,145.32194,-37.85617,Non-Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2528330.733,2404940.543,4,1,0,1,0,3,4,0,1,2,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,KNOX,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.15988198,144.3473362,16068671.96,-4602036.46,1482,T20100032574,1,Finished,14-08-2010,11.25.00,No,Collision with vehicle,Saturday,U TURN,No,Day,Yes,Not at intersection,Other injury accident,60,No,50044,144.34734,-38.15988,Intersection,GEELONG,SOUTH WESTERN REGION,2442797.049,2371081.077,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Country
-37.8536504,144.7293566,16111198.28,-4558772.102,1483,T20100032575,1,Finished,14-08-2010,01.45.00,Yes,Collision with a fixed object,Saturday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,50,Yes,235829,144.72936,-37.85365,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2476182.578,2405234.083,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.95560857,145.1995688,16163542.06,-4573156.689,1484,T20100032582,1,Finished,09-08-2010,15.15.00,No,Collision with vehicle,Monday,RIGHT REAR.,No,Day,No,T intersection,Other injury accident,50,No,70094,145.19957,-37.95561,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2517538.939,2393933.053,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
